ISO3A código economía declarante,Economía declarante,Economía asociada,Clasificación de productos/sectores,Producto/Sector,Período,Unidad,Año,Valor
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2019,32505000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2019,32903000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,24849000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,29546000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,104538000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,107279000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,42967000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1484285000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2019,17901000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,525423000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2019,5486000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,36555000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,90288000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2019,6118000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,5978000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2019,31518000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,38959000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,26560000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,25519000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,158577000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,666081000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2019,25128000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,12065000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2019,38662000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2019,38772000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2019,835000.0
CHT,Taipei Chino,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,36910000.0
CHT,Taipei Chino,Argentina,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,132000.0
CHT,Taipei Chino,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,80000.0
CHT,Taipei Chino,Argentina,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,977000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2019,6072000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,2751000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,1546000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,770000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,121000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,3130000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,159000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,219000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,3000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,70000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,2572000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2019,3499000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,64000.0
CHT,Taipei Chino,Australia,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2019,5000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2019,12000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2019,13000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,10000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,667000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,344000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,287000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,698000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2019,4000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,146000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,176000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2019,847000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,19000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,78000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,68000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,5092000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,51000.0
CHT,Taipei Chino,Bangladesh,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2019,8000.0
CHT,Taipei Chino,Bangladesh,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,10000.0
CHT,Taipei Chino,Armenia,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,12000.0
CHT,Taipei Chino,Barbados,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,21000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,16000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,873000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,151000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,140000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,5229000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,7119000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,10000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,141000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,108000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,983000.0
CHT,Taipei Chino,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,26000.0
CHT,Taipei Chino,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Brasil,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,67000.0
CHT,Taipei Chino,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1429000.0
CHT,Taipei Chino,Brasil,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,632000.0
CHT,Taipei Chino,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1000.0
CHT,Taipei Chino,Brasil,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,657000.0
CHT,Taipei Chino,Brunei Darussalam,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,29000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,25000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,85000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,21000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,25000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,352000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,7000.0
CHT,Taipei Chino,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,19000.0
CHT,Taipei Chino,Myanmar,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2019,12000.0
CHT,Taipei Chino,Myanmar,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,6000.0
CHT,Taipei Chino,Myanmar,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,9000.0
CHT,Taipei Chino,Belarús,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,16000.0
CHT,Taipei Chino,Camboya,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,4000.0
CHT,Taipei Chino,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1124000.0
CHT,Taipei Chino,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Camerún,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,1000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2019,628000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,2000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,692000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,1685000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,332000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1973000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,707000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,14000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,212000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2019,39000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,23000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2019,20000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,853000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,7000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,3000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1237000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,2313000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2019,439000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,264000.0
CHT,Taipei Chino,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1245000.0
CHT,Taipei Chino,Sri Lanka,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,3000.0
CHT,Taipei Chino,Sri Lanka,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,50000.0
CHT,Taipei Chino,Sri Lanka,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,41000.0
CHT,Taipei Chino,Sri Lanka,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,865000.0
CHT,Taipei Chino,Sri Lanka,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,27000.0
CHT,Taipei Chino,Chile,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,6000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2019,2325000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2019,412000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,11624000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,2391000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,12375000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,29449000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,10399000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,210968000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2019,10576000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,197141000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2019,442000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,2315000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,66956000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2019,696000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,4134000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2019,1100000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,6369000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,4335000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,1956000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,8611000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,20947000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2019,1814000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,903000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2019,1014000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2019,475000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2019,528000.0
CHT,Taipei Chino,China,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,8429000.0
CHT,Taipei Chino,Colombia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,4000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,508000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,299000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,48000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,57000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,12875000.0
CHT,Taipei Chino,Costa Rica,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,17198000.0
CHT,Taipei Chino,Croacia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,4000.0
CHT,Taipei Chino,Croacia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,3000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,79000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,24000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,56000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,298000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,42000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2019,45000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,571000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,5005000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,542000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,503000.0
CHT,Taipei Chino,República Checa,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,40000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,395000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2019,3000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2019,44000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2019,35000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2019,4000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,872000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2019,1579000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,13000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,1000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2019,1986000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,281000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2019,15000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,883000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2019,2551000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2019,1000.0
CHT,Taipei Chino,Dinamarca,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2019,143000.0
