ISO3A código economía declarante,Economía declarante,Economía asociada,Clasificación de productos/sectores,Producto/Sector,Período,Unidad,Año,Valor
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,644154539.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,45776378.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,581492646.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,256293878.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,438583557.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,510388636.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,69239971.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2365838975.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,1405289919.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,7803369804.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2018,393580856.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2201637361.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,4101261249.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,185406240.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,835840618.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,415363873.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3730444008.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,607047841.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,645814437.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5296460993.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,11666697162.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,2361385883.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,227623792.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2018,659826063.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,1332802865.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,16618601.0
USA,Estados Unidos de América,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,642804356.0
USA,Estados Unidos de América,Afganistán,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3637.0
USA,Estados Unidos de América,Afganistán,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,6799.0
USA,Estados Unidos de América,Afganistán,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3605.0
USA,Estados Unidos de América,Albania,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,173378.0
USA,Estados Unidos de América,Albania,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1055.0
USA,Estados Unidos de América,Argelia,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,3482.0
USA,Estados Unidos de América,Andorra,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5565.0
USA,Estados Unidos de América,Andorra,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,21838.0
USA,Estados Unidos de América,Antigua y Barbuda,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,1464.0
USA,Estados Unidos de América,Antigua y Barbuda,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,3288.0
USA,Estados Unidos de América,Azerbaiyán,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,28188.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,4309250.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,15875.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,16517.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,64213.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,341792.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,1765.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,467882.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,22914.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,459634.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,482484.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,281298.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,28959.0
USA,Estados Unidos de América,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5708.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,2865837.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,13641.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,302984.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,1470599.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,2012904.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,203509.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,30343.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5294138.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,87716.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,18480982.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,9278.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1036194.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,41539.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,88372.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,2046635.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5285150.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,265491.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,3147537.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,214770.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,5154434.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,239159420.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,143258.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,1534764.0
USA,Estados Unidos de América,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,229853.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,2328.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2056939.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,213531.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,270763.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,10178974.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,5642.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,59932430.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2018,218732.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,24274.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,373747.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,2238125.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,446482.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,11784661.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,19541496.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,1211371.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,6857.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,22583348.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,15149802.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,67582.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,24822.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2018,773755.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,57086.0
USA,Estados Unidos de América,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,490428.0
USA,Estados Unidos de América,Bahamas,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,48290.0
USA,Estados Unidos de América,Bahamas,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,940.0
USA,Estados Unidos de América,Bahamas,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5995.0
USA,Estados Unidos de América,"Bahrein, Reino de",Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,8112.0
USA,Estados Unidos de América,"Bahrein, Reino de",Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,6904.0
USA,Estados Unidos de América,"Bahrein, Reino de",Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2179447.0
USA,Estados Unidos de América,"Bahrein, Reino de",Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3217.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,13171.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,176493.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,65990.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3558739.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,153625.0
USA,Estados Unidos de América,Bangladesh,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,31987.0
USA,Estados Unidos de América,Armenia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,2170.0
USA,Estados Unidos de América,Armenia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,91933.0
USA,Estados Unidos de América,Barbados,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,5744.0
USA,Estados Unidos de América,Barbados,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,5000.0
USA,Estados Unidos de América,Barbados,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,8000.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,284733.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,153129.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,4865979.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,182030.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,3424265.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,2975150.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,2166964.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,45221504.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,7547.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,30238785.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,28327.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,693579.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,21307.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,274370.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,882264.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,973064.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,1134884.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,4965247.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,21985848.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,662521.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,325002.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2018,5952896.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,78551.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,3245.0
USA,Estados Unidos de América,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,203606.0
USA,Estados Unidos de América,"Bolivia, Estado Plurinacional de",Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,16921.0
USA,Estados Unidos de América,"Bolivia, Estado Plurinacional de",Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,12995.0
USA,Estados Unidos de América,"Bolivia, Estado Plurinacional de",Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,145613.0
USA,Estados Unidos de América,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2752089.0
USA,Estados Unidos de América,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,344549.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,567851967.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,4282858.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,125056.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,10829.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,13620.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,8827881.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,23105.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,8453458.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,11935.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1158383.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,4497.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,6457.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,228315.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,1520814.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,20336882.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,479778.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,4145728.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,123566.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,202669.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,116073.0
USA,Estados Unidos de América,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,660482.0
USA,Estados Unidos de América,Belice,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,20145.0
USA,Estados Unidos de América,Islas Salomón,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,3918.0
USA,Estados Unidos de América,Brunei Darussalam,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,868.0
USA,Estados Unidos de América,Brunei Darussalam,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16065.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,29728.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,12223.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16074.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,127293.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,677694.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2952.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,64440.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,19362.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,357481.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,45746581.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,169368.0
USA,Estados Unidos de América,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16502754.0
