ISO3A código economía declarante,Economía declarante,Economía asociada,Clasificación de productos/sectores,Producto/Sector,Período,Unidad,Año,Valor
CHN,China,Mundo,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,158958927.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,33698666.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,67972318.0
CHN,China,Mundo,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,59096692.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,186238559.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,409037099.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,146472456.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,6092816708.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,38260167.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,3296699585.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2018,9912431.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,227124839.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,146594351.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,65638072.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,21223874.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,1185167619.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,358712434.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,202619677.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,381404849.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1849556403.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,2907216871.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,284920908.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,64612156.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Aparatos de tomografía computarizados,Anual,Dólares EE.UU.,2018,785890460.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,985307955.0
CHN,China,Mundo,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,3978162.0
CHN,China,Mundo,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,340938669.0
CHN,China,Afganistán,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,1415.0
CHN,China,Afganistán,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,2492.0
CHN,China,Afganistán,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,18.0
CHN,China,Albania,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,91862.0
CHN,China,Albania,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,410273.0
CHN,China,Argelia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,38002.0
CHN,China,Argelia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,167.0
CHN,China,Argelia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,15.0
CHN,China,Andorra,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,35.0
CHN,China,Andorra,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,53.0
CHN,China,Antigua y Barbuda,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,163.0
CHN,China,Azerbaiyán,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,239200.0
CHN,China,Azerbaiyán,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,200.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,7368.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,93252.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,704261.0
CHN,China,Argentina,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,325.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,29096.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,760.0
CHN,China,Argentina,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,8338.0
CHN,China,Argentina,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,8978.0
CHN,China,Australia,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,248.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,20004.0
CHN,China,Australia,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,7076188.0
CHN,China,Australia,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,4832963.0
CHN,China,Australia,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,5333245.0
CHN,China,Australia,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,645583.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,11284496.0
CHN,China,Australia,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,2236.0
CHN,China,Australia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,8508416.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,477.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,132099.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,143302.0
CHN,China,Australia,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,1056001.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,6316732.0
CHN,China,Australia,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,247730.0
CHN,China,Australia,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,10466284.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2640888.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,4901718.0
CHN,China,Australia,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,31799948.0
CHN,China,Australia,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,25248.0
CHN,China,Australia,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,520922.0
CHN,China,Australia,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,14758.0
CHN,China,Australia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,278874.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,34194.0
CHN,China,Austria,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,146842.0
CHN,China,Austria,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,277125.0
CHN,China,Austria,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,240549.0
CHN,China,Austria,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,42898.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,8142032.0
CHN,China,Austria,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,192282.0
CHN,China,Austria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,42872433.0
CHN,China,Austria,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2018,10.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,510.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,742379.0
CHN,China,Austria,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,441866.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,10241.0
CHN,China,Austria,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,195525567.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1055475.0
CHN,China,Austria,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,88024.0
CHN,China,Austria,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,854637.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,5890098.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,842165.0
CHN,China,Austria,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,873557.0
CHN,China,Austria,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,4981.0
CHN,China,Austria,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,5585.0
CHN,China,Austria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1562287.0
CHN,China,"Bahrein, Reino de",Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16812.0
CHN,China,"Bahrein, Reino de",Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,90.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,6298487.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,241.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,279804.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,43.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,2384593.0
CHN,China,Bangladesh,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1800.0
CHN,China,Armenia,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,81.0
CHN,China,Armenia,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,28360.0
CHN,China,Barbados,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,21.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,19.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,473.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,256232.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,7209.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,3045742.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,2620137.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,1755465.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,45188869.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,207584.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,18143784.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Para cirugia,Anual,Dólares EE.UU.,2018,36.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,173460.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,724.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,212334.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,119952.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,21669.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,893289.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,42969.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,518780.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,407.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,11279.0
CHN,China,Bélgica,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,283915.0
CHN,China,"Bolivia, Estado Plurinacional de",Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,132354.0
CHN,China,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,311490.0
CHN,China,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,8216.0
CHN,China,Bosnia y Herzegovina,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,17158.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,15673.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,15.0
CHN,China,Brasil,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,29.0
CHN,China,Brasil,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,23.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,73276.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,868.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,6112745.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,5490236.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16080.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,19134.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Jeringas incluso con agujas,Anual,Dólares EE.UU.,2018,70.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Agujas tubulares de metal y agujas de sutura,Anual,Dólares EE.UU.,2018,3324919.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,413783.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,559518.0
CHN,China,Brasil,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,179312.0
CHN,China,Brasil,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,9648.0
CHN,China,Brasil,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,86896.0
CHN,China,Belice,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,5.0
CHN,China,Brunei Darussalam,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,445.0
CHN,China,Brunei Darussalam,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,198.0
CHN,China,Brunei Darussalam,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,122.0
CHN,China,Brunei Darussalam,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,80.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,1396.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,21697.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,23189.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,25280.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,522800.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,109333.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,9188.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,1041698.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,71780.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,298.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,980244.0
CHN,China,Bulgaria,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,567934.0
CHN,China,Myanmar,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,58044.0
CHN,China,Myanmar,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,12084544.0
CHN,China,Myanmar,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,166321.0
CHN,China,Myanmar,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,348609.0
CHN,China,Myanmar,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3607.0
CHN,China,Burundi,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,2477.0
CHN,China,Burundi,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,556.0
CHN,China,Belarús,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,199887.0
CHN,China,Belarús,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,7341.0
CHN,China,Belarús,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,98.0
CHN,China,Belarús,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,687.0
CHN,China,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,16529.0
CHN,China,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,52882.0
CHN,China,Camboya,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,309497.0
CHN,China,Camboya,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,1100835.0
CHN,China,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,181694.0
CHN,China,Camboya,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,594960.0
CHN,China,Camerún,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,310.0
CHN,China,Camerún,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,47.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Alcohol etilico sin desnaturalizar con grado alcohólico volumetrico superior o igual a 80% vol,Anual,Dólares EE.UU.,2018,7392.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Peróxido de hidrógeno (agua oxigenada), incluso solidificado con urea",Anual,Dólares EE.UU.,2018,32894.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,252815.0
CHN,China,Canadá,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,377305.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón",Anual,Dólares EE.UU.,2018,835622.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Preparaciones acondicionadas para la venta al por menor,Anual,Dólares EE.UU.,2018,1454630.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Desinfectantes,Anual,Dólares EE.UU.,2018,988611.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,36696726.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Prendas y accesorios, de vestir (incluidos los guantes)",Anual,Dólares EE.UU.,2018,118381.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,10603096.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,3666.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,311160.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Esterilizadores médicos, quirúrgicos o de laboratorio",Anual,Dólares EE.UU.,2018,4922881.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,479214.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Aparatos de diagnóstico mediante escáner,Anual,Dólares EE.UU.,2018,2892267.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,8823173.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,11124991.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás instrumentos y aparatos,Anual,Dólares EE.UU.,2018,6666507.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria",Anual,Dólares EE.UU.,2018,712237.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.",Anual,Dólares EE.UU.,2018,3103664.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"Los demás, para uso médico, quirúrgico o veterinario",Anual,Dólares EE.UU.,2018,54247.0
CHN,China,Canadá,Clasificación Sistema Armonizado,"De líquido, con lectura directa",Anual,Dólares EE.UU.,2018,2612.0
CHN,China,Canadá,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,1616460.0
CHN,China,República Centroafricana,Clasificación Sistema Armonizado,Los demás,Anual,Dólares EE.UU.,2018,58.0
CHN,China,República Centroafricana,Clasificación Sistema Armonizado,Las demás,Anual,Dólares EE.UU.,2018,48.0
CHN,China,Sri Lanka,Clasificación Sistema Armonizado,De tocador (incluso los medicinales),Anual,Dólares EE.UU.,2018,6.0
